Year,Value,Units,Series
2017,83.6,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2020,75.7,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2016,81.1,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2014,82.2,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2012,75.5,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2021,75.9,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2018,83.0,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2010,69.8,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2013,80.3,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2011,74.6,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2019,86.0,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2015,80.8,Porcentaje,Proporción de los ingresos de las administraciones públicas autonómicas y locales provenientes de impuestos 
2010,82.2,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2011,82.0,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2012,83.4,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2013,89.9,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2015,89.1,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2016,88.9,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2020,88.0,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2014,90.9,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2017,90.1,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2018,90.6,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2019,91.4,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
2021,87.0,Porcentaje,Proporción de los ingresos no financieros de las administraciones públicas autonómicas y locales provenientes de impuesto
