Year,Value,Units,Series
2014,11.8,%,Proporción de personas que vive en una vivienda con problemas de humedad
2022,12.4,%,Proporción de personas que vive en una vivienda con problemas de humedad
2012,8.8,%,Proporción de personas que vive en una vivienda con problemas de humedad
2018,14.2,%,Proporción de personas que vive en una vivienda con problemas de humedad
2008,7.7,%,Proporción de personas que vive en una vivienda con problemas de humedad
2020,10.5,%,Proporción de personas que vive en una vivienda con problemas de humedad
2016,12.3,%,Proporción de personas que vive en una vivienda con problemas de humedad
2008,0.4,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2016,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2018,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2014,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2020,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2022,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2012,0.0,%,Proporción de personas que vive en una vivienda sin retrete o bañera/ducha
2008,11.0,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2012,13.9,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2014,8.5,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2016,9.2,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2018,9.2,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2020,8.9,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2022,8.0,%,Proporción de personas que vive en una vivienda con problemas de exposición a ruidos y contaminación
2008,5.7,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2014,3.3,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2012,12.2,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2016,5.4,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2018,4.0,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2020,3.3,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
2022,3.1,%,"Proporción de personas que vive en una vivienda oscura, sin luz suficiente, o escasez de luz natural"
